sender,receiver,cargo_name,no_wagons,mdn_speed,lat_sender,lon_sender,lat_receiver,lon_receiver
станція ЗАКУПНЕ,станція ЛАДИЖИН,"ИЗВЕСТНЯК МОЛОТЫЙ,НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ",390,63,49.108364,26.317903,48.609462,29.1503679
станція ЗАКУПНЕ,станція МИРОНІВКА,"ИЗВЕСТНЯК МОЛОТЫЙ,НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ",433,124,49.108364,26.317903,49.678092,30.9119329
станція ЗАКУПНЕ,станція ПОЧАЙНА,"ИЗВЕСТНЯК МОЛОТЫЙ,НЕ ПОИМЕНОВАННЫЙ В АЛФАВИТЕ",204,104.5,49.108364,26.317903,50.485104,30.500415
станція ЗАОСКІЛЛЯ,станція БАСИ,ИЗВЕСТЬ НЕГАШЕНАЯ,2045,105,49.708273,37.63754,50.862753,34.886865
станція ЗАОСКІЛЛЯ,станція ГОРЯЇНОВЕ,ИЗВЕСТЬ НЕГАШЕНАЯ,821,108,49.708273,37.63754,48.478592,34.983294
станція ЗАОСКІЛЛЯ,станція КРИВИЙ РІГ-ГОЛОВНИЙ,ИЗВЕСТЬ НЕГАШЕНАЯ,820,84,49.708273,37.63754,47.9123,33.451545
станція ЗАПОРІЖЖЯ-ЛІВЕ,станція ЗАПОВІТНЕ,ШЛАКИ ДОМЕННЫЕ,688,60,47.86944,35.1917334,47.3728633,34.6164763
станція ЗАПОРІЖЖЯ-ЛІВЕ,станція КАЛАНЧАК,ШЛАКИ ДОМЕННЫЕ,280,113,47.86944,35.1917334,46.254876,33.465578
станція ЗАПОРІЖЖЯ-ЛІВЕ,станція КОЧУБЕЇВКА,ШЛАКИ ДОМЕННЫЕ,521,73,47.86944,35.1917334,49.741944,34.969722
станція ЗАПОРІЖЖЯ-ЛІВЕ,станція НОВООЛЕКСІЇВКА,ШЛАКИ ДОМЕННЫЕ,1551,72,47.86944,35.1917334,46.209257,34.6323769
станція ЗАПОРІЖЖЯ-ЛІВЕ,станція СУПРУНІВКА,ШЛАКИ ДОМЕННЫЕ,740,63,47.86944,35.1917334,49.587831,34.476587
